0.2861051559448242,0.3523526191711426
0.26036620140075684,0.3588991165161133
0.2926771640777588,0.470905065536499
0.32793378829956055,0.5220546722412109
0.2260420322418213,0.2906196117401123
0.2357163429260254,0.3706502914428711
0.30976366996765137,0.40284156799316406
0.9006919860839844,0.5823419094085693
0.25136780738830566,0.311572790145874
0.2580869197845459,0.42876648902893066
0.5075592994689941,0.5142257213592529
0.6142938137054443,0.5879206657409668
0.31852197647094727,0.5303089618682861
0.306685209274292,0.5662755966186523
0.3787832260131836,0.6614446640014648
0.4463632106781006,0.7383618354797363
0.7018179893493652,1.635366678237915
0.6834075450897217,1.5038893222808838
0.8878288269042969,1.8577814102172852
0.9698021411895752,1.8202972412109375
3.5174331665039062,8.341603755950928
3.8931384086608887,8.545975685119629
4.3235907554626465,9.615485429763794
5.351849317550659,12.53217887878418
19.31284785270691,42.58852005004883
22.09125328063965,47.3184654712677
26.699352264404297,54.45480394363403
33.17833089828491,70.13560962677002
